"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-2.40279376821539,5.31829970694061,-8.06507418940628,1.8858548909384e-11,4.08020706245925e-09,15.8552718220247,"MYH11"
-1.58285082378531,1.32404658168442,-8.06274900994479,1.9041110542314e-11,4.08020706245925e-09,15.8459011905922,"MMRN1"
-2.02275182609881,2.97353522398218,-8.04333746489511,2.06358657815513e-11,4.37225304542375e-09,15.7676699068511,"AKAP12"
-2.01709460229923,6.65165760301719,-8.0319208611324,2.16355029261474e-11,4.5331186519818e-09,15.7216582997615,"ZNF286A"
-1.68946917639456,5.8281262623157,-8.00566509517761,2.41221329650071e-11,4.99858309144109e-09,15.6158389661437,"HOXC4"
-2.35412027739561,2.28714886874945,-8.00288586244963,2.44015364708395e-11,5.00151927424588e-09,15.604637587936,"CYP4F12"
-1.65702568222449,7.55296912974582,-7.96854793085736,2.81327473877848e-11,5.63256847504243e-09,15.466240854109,"SHPK"
-1.81759519360763,2.6234312811903,-7.96528258276468,2.85159980775014e-11,5.63256847504243e-09,15.4530799835066,"TSPAN7"
2.02957444557871,2.84840603276071,7.96335522469158,2.87446562226586e-11,5.63256847504243e-09,15.44531183053,"CCNB1"
-1.69022838829671,2.29617053090247,-7.96139285833983,2.89793517293077e-11,5.63256847504243e-09,15.4374025753448,"GPC3"
-1.65322009968547,1.96321493929549,-7.96078066093717,2.90529609018263e-11,5.63256847504243e-09,15.4349351327419,"IGSF10"
-1.60791995475592,7.33407580197192,-7.9589638766513,2.92725094423375e-11,5.63256847504243e-09,15.4276126391396,"PSMA2"
-2.69032979025994,3.32600866072238,-7.95383179218178,2.9901698762319e-11,5.69551852081868e-09,15.4069279242178,"TP63"
2.43716140023475,7.90358399523066,7.93520351672264,3.23013098782743e-11,6.09105800374618e-09,15.3318472727674,"FN1"
2.31403161633222,4.4510794636327,7.93213750269996,3.2714318088371e-11,6.10786035834072e-09,15.3194898335317,"EPCAM"
-1.30576870773744,7.82058499315635,-7.9211602503688,3.42367883124739e-11,6.32944232557177e-09,15.2752466092814,"RPP14"
-1.54337196360798,1.54433303744976,-7.91825362232455,3.46516489369973e-11,6.34394314567921e-09,15.2635316418994,"SLC22A3"
2.27668432966628,3.52140843317987,7.89339479043326,3.84114448932013e-11,6.96465977260670e-09,15.163340797905,"COL10A1"
1.91030902532073,3.39303171188542,7.86131268544235,4.38728112336643e-11,7.87913906126865e-09,15.0340412048949,"DBNDD1"
-1.78559160948334,2.30249552800718,-7.85760519039505,4.45520133958406e-11,7.89672797335214e-09,15.0190993669826,"LYVE1"
-1.4986567178569,6.70332456974942,-7.85622095096535,4.48082883358264e-11,7.89672797335214e-09,15.0135206686572,"RBL1"
-1.62184057788353,3.37617968602024,-7.85031179916598,4.59189729385819e-11,8.01753771021148e-09,14.9897060211322,"SVEP1"
-1.18008775195198,4.82640614135604,-7.83186792443243,4.95658172046346e-11,8.52762464313558e-09,14.9153764642132,"MAST4"
2.67468373618509,3.45847191643525,7.83099774078802,4.97448539399117e-11,8.52762464313558e-09,14.9118696557377,"MMP9"
-1.65569877942235,5.45003495839506,-7.82632046691635,5.07183179523921e-11,8.61617406872304e-09,14.8930205220326,"GSTM2"
-1.85408890780664,9.91224522950837,-7.81409841445708,5.33528856297432e-11,8.98281575285775e-09,14.8437673014774,"IDS"
-1.99173830028063,1.94435796307648,-7.80351840007867,5.57437008591274e-11,9.30229174425279e-09,14.8011324239207,"MASP1"
2.08132131008851,2.28576796690931,7.79028872161898,5.88844949654577e-11,9.74021861020733e-09,14.7478216831187,"TPX2"
-2.09337646693454,4.86133038524687,-7.7379130399523,7.31537888031143e-11,1.19953130040028e-08,14.5367878975112,"ABI3BP"
-1.52432119192293,1.80406650445351,-7.72123669339273,7.83859787548492e-11,1.27424517360361e-08,14.4696031798261,"ADCYAP1R1"
-2.06017232198706,1.83597020900822,-7.71252419316174,8.12665712884344e-11,1.30978096990257e-08,14.4345045276518,"PHYHIP"
-1.73057523237988,9.27240385218976,-7.70601148933475,8.34887198987815e-11,1.334192195874e-08,14.40826867593,"POLR2J2"
1.86388961113314,3.68178969894459,7.68320762008014,9.17588630534159e-11,1.45403099209938e-08,14.3164112339618,"RRM2"
-1.02988751796472,5.18437020396416,-7.67840678642266,9.36016340327977e-11,1.47087167746372e-08,14.2970739790812,"MRPL30"
-1.39506400873751,1.63273354117677,-7.67472269428529,9.50407830117888e-11,1.48114383905231e-08,14.2822351443383,"MEOX2"
-1.54552063851556,3.46451064790415,-7.6622500032839,1.00079211176123e-10,1.54688006979356e-08,14.2319994765681,"TSHZ2"
-1.71299599707197,1.55907364241142,-7.6525366942733,1.04187057435959e-10,1.59728076591048e-08,14.1928798498891,"GRIK3"
-1.6761864180047,6.81880617420547,-7.64168095548217,1.08977662250037e-10,1.65573965054372e-08,14.1491615526305,"ZNF747"
-1.84380175348308,3.68942861992325,-7.63996168047285,1.09756300746654e-10,1.65573965054372e-08,14.1422379142956,"RBMS3"
-1.12434551752727,3.45282519989235,-7.63603910340234,1.11553653159066e-10,1.66949780763532e-08,14.1264416740728,"CXorf36"
1.82366735833369,1.95971045427268,7.62515465934567,1.16696440878783e-10,1.7280609768062e-08,14.0826117847225,"CENPA"
1.98077412844317,5.19190767390079,7.62390967737621,1.17299573119369e-10,1.7280609768062e-08,14.0775986188258,"HIST1H2BN"
-1.68997274855586,3.19849457130926,-7.61212859938978,1.23163313457459e-10,1.80038031152505e-08,14.0301615987807,"LIFR"
-1.73696914584841,7.97248319865751,-7.60653412303045,1.26049462082012e-10,1.81965897338026e-08,14.0076363722793,"TMBIM4"
1.740638236549,2.59442191103124,7.6058402258264,1.26412115136455e-10,1.81965897338026e-08,14.0048425645703,"MELK"
-1.75685582998752,3.81792846701388,-7.60224236873078,1.28309247019753e-10,1.83297535685718e-08,13.9903568632348,"GALNT16"
-1.61491440993062,2.43532352940373,-7.59679842547261,1.31234010344501e-10,1.8513626291326e-08,13.9684390632611,"ALDH1A2"
-2.02225919930944,1.56226009952068,-7.59619926997878,1.31559947130386e-10,1.8513626291326e-08,13.9660268558389,"HPSE2"
1.63360890050358,4.67194235918982,7.58639271664707,1.37011021157218e-10,1.91379024145308e-08,13.9265468653192,"MTHFD2"
-1.69841539785672,3.09707368589158,-7.5765670305812,1.42698938818734e-10,1.97858374213593e-08,13.8869923829199,"CPED1"
2.00242184527215,2.38668397829583,7.57050279137153,1.46326477550226e-10,2.01407181544862e-08,13.8625813551747,"KIF2C"
-1.38675300518853,1.3342357067379,-7.55341492942576,1.57051120912911e-10,2.14602390366287e-08,13.7938012583926,"GDF10"
-1.26775600689648,1.62173101167739,-7.5317276369821,1.71799809520787e-10,2.33066835117516e-08,13.7065202229537,"SH3BGRL2"
2.35404132492315,4.98460634691041,7.51986006566585,1.80447811574456e-10,2.43050313061394e-08,13.6587649120154,"HN1"
3.21940523173424,4.33650332273755,7.49950235331802,1.96306834528073e-10,2.62536026857863e-08,13.5768555008458,"HIST1H2BO"
-1.18724060856502,3.0017029701244,-7.49092085002655,2.03402004484665e-10,2.70109267504741e-08,13.542331815667,"JAM2"
-2.01118600410776,2.66529049436648,-7.4864254108802,2.07220418503657e-10,2.73255624596046e-08,13.5242474946894,"SLC7A2"
-2.3437344425579,6.2479249663192,-7.47505707831055,2.1719896460344e-10,2.84425060800491e-08,13.4785178778445,"KBTBD4"
-1.46420679219531,2.58646438966031,-7.46333848228642,2.27987182508278e-10,2.96493400038524e-08,13.4313840362,"C1orf21"
